item_id,date,location,p10,p50,p90
43,2018-01-01T00:00:00Z,7,14.5315380096,22.9512691498,29.9256076813
43,2018-01-02T00:00:00Z,7,19.6732902527,26.772983551,32.9141120911
43,2018-01-03T00:00:00Z,7,21.470489502,27.8922710419,34.3429679871
43,2018-01-04T00:00:00Z,7,21.3821601868,28.033164978,35.5589637756
43,2018-01-05T00:00:00Z,7,25.0386924744,31.9236946106,37.8096351624
43,2018-01-06T00:00:00Z,7,25.9520797729,32.9561195374,40.3073959351
43,2018-01-07T00:00:00Z,7,28.2276363373,35.5710372925,43.161819458
43,2018-01-08T00:00:00Z,7,16.3698234558,23.2881984711,29.2511005402
43,2018-01-09T00:00:00Z,7,17.9842967987,25.859205246,32.2881278992
43,2018-01-10T00:00:00Z,7,19.6019535065,27.4261264801,33.2239761353
43,2018-01-11T00:00:00Z,7,21.9473266602,29.4533748627,35.2514610291
43,2018-01-12T00:00:00Z,7,21.3870334625,30.5530395508,38.1314353943
43,2018-01-13T00:00:00Z,7,25.8907699585,33.2598571777,42.8885765076
43,2018-01-14T00:00:00Z,7,27.2607002258,35.442199707,42.7163276672
43,2018-01-15T00:00:00Z,7,17.7496109009,22.9186534882,29.1745223999
43,2018-01-16T00:00:00Z,7,20.8870601654,25.7634334564,34.6020355225
43,2018-01-17T00:00:00Z,7,18.2426452637,26.8125267029,33.6423225403
43,2018-01-18T00:00:00Z,7,22.730550766,29.0062026978,36.6109733582
43,2018-01-19T00:00:00Z,7,25.2409629822,31.0686187744,38.7823829651
43,2018-01-20T00:00:00Z,7,25.9476242065,34.8742828369,42.1965408325
43,2018-01-21T00:00:00Z,7,26.6457519531,34.9083061218,42.6757240295
43,2018-01-22T00:00:00Z,7,16.6360740662,23.3777618408,29.9206581116
43,2018-01-23T00:00:00Z,7,20.2811031342,27.3595600128,34.1996269226
43,2018-01-24T00:00:00Z,7,20.7946624756,27.373840332,36.9779548645
43,2018-01-25T00:00:00Z,7,21.0049285889,28.5878982544,36.3050918579
43,2018-01-26T00:00:00Z,7,23.3972015381,29.4941501617,38.2956466675
43,2018-01-27T00:00:00Z,7,25.174949646,32.9491157532,40.8684234619
43,2018-01-28T00:00:00Z,7,26.5576477051,36.2191085815,43.4821548462
43,2018-01-29T00:00:00Z,7,16.9166660309,22.8580513,30.6643161774
43,2018-01-30T00:00:00Z,7,17.8603553772,26.0998382568,32.7519645691
43,2018-01-31T00:00:00Z,7,18.3024330139,25.9929828644,31.986656189
43,2018-02-01T00:00:00Z,7,23.8922462463,31.345489502,41.2332077026
43,2018-02-02T00:00:00Z,7,28.4812259674,34.5220375061,41.7096252441
43,2018-02-03T00:00:00Z,7,30.370891571,37.2966575623,44.8467788696
43,2018-02-04T00:00:00Z,7,32.4972496033,39.3109092712,48.2506027222
43,2018-02-05T00:00:00Z,7,17.8384799957,24.5779094696,32.7966690063
43,2018-02-06T00:00:00Z,7,22.4969806671,29.030878067,36.3229026794
43,2018-02-07T00:00:00Z,7,24.0364532471,30.7660140991,38.4145355225
43,2018-02-08T00:00:00Z,7,24.8230400085,33.0119361877,39.50806427
43,2018-02-09T00:00:00Z,7,25.8187866211,34.637714386,44.4589233398
43,2018-02-10T00:00:00Z,7,29.0506134033,38.0503120422,46.4843139648
43,2018-02-11T00:00:00Z,7,31.6577892303,39.0041465759,46.0494995117
43,2018-02-12T00:00:00Z,7,19.4310588837,27.186542511,34.9953536987
43,2018-02-13T00:00:00Z,7,21.1137504578,28.6555786133,37.0393486023
43,2018-02-14T00:00:00Z,7,23.3762378693,29.8605880737,38.0003623962
43,2018-02-15T00:00:00Z,7,25.7020378113,31.7022438049,41.2095794678
43,2018-02-16T00:00:00Z,7,26.8621368408,34.4478759766,43.8373680115
43,2018-02-17T00:00:00Z,7,28.7322921753,37.0811843872,47.434551239
43,2018-02-18T00:00:00Z,7,33.5304450989,41.5894432068,49.5026550293
43,2018-02-19T00:00:00Z,7,18.2579956055,28.6020832062,36.2429542542
43,2018-02-20T00:00:00Z,7,22.0760879517,29.9685726166,39.4728775024
43,2018-02-21T00:00:00Z,7,24.2730083466,30.4341163635,36.5818138123
43,2018-02-22T00:00:00Z,7,23.6411552429,32.5372276306,39.1459236145
43,2018-02-23T00:00:00Z,7,28.3188819885,35.3062896729,42.9062614441
43,2018-02-24T00:00:00Z,7,30.305934906,37.6545333862,45.7612838745
43,2018-02-25T00:00:00Z,7,33.2430458069,40.2761688232,48.7138366699
43,2018-02-26T00:00:00Z,7,17.1859321594,25.4285259247,32.254699707
43,2018-02-27T00:00:00Z,7,22.8301277161,29.4654197693,36.4437599182
43,2018-02-28T00:00:00Z,7,21.510383606,30.7716350555,39.6036376953
43,2018-03-01T00:00:00Z,7,28.2375240326,34.9689712524,42.9267578125
43,2018-03-02T00:00:00Z,7,30.7248268127,38.9160232544,47.6543426514
43,2018-03-03T00:00:00Z,7,34.8898239136,41.7947387695,51.9447402954
43,2018-03-04T00:00:00Z,7,36.4205055237,44.7116317749,53.0129852295
43,2018-03-05T00:00:00Z,7,23.6997299194,30.5432453156,38.0827484131
43,2018-03-06T00:00:00Z,7,28.2763137817,35.2725334167,44.6119194031
43,2018-03-07T00:00:00Z,7,27.7541885376,36.4191360474,44.2727355957
43,2018-03-08T00:00:00Z,7,30.1811408997,39.3289527893,48.7501296997
43,2018-03-09T00:00:00Z,7,32.4896125793,40.8188476562,51.5923500061
43,2018-03-10T00:00:00Z,7,34.1401786804,42.9891471863,52.5010757446
43,2018-03-11T00:00:00Z,7,36.8355827332,46.8717079163,55.4154205322
43,2018-03-12T00:00:00Z,7,22.9358100891,30.2971611023,39.8228912354
43,2018-03-13T00:00:00Z,7,27.2688407898,34.4819335938,43.2796630859
43,2018-03-14T00:00:00Z,7,25.7320804596,35.2581100464,45.3415603638
43,2018-03-15T00:00:00Z,7,28.739692688,36.7875366211,44.124912262
43,2018-03-16T00:00:00Z,7,33.5799369812,40.9761581421,48.5297546387
43,2018-03-17T00:00:00Z,7,36.5043792725,44.3421821594,54.0634689331
43,2018-03-18T00:00:00Z,7,39.1068954468,46.8857116699,58.473903656
43,2018-03-19T00:00:00Z,7,23.9378108978,31.0813045502,39.9705619812
43,2018-03-20T00:00:00Z,7,28.2404708862,35.9426422119,45.3906059265
43,2018-03-21T00:00:00Z,7,30.6540603638,36.4214134216,46.486831665
43,2018-03-22T00:00:00Z,7,31.3905677795,39.615322113,46.0656738281
43,2018-03-23T00:00:00Z,7,31.2071418762,42.2833175659,53.5623931885
43,2018-03-24T00:00:00Z,7,37.8351593018,46.0355606079,57.1520385742
43,2018-03-25T00:00:00Z,7,39.6731262207,47.9100227356,61.6610183716
43,2018-03-26T00:00:00Z,7,22.2961406708,32.4875831604,39.9524917603
43,2018-03-27T00:00:00Z,7,25.6100673676,35.3236618042,43.1754379272
43,2018-03-28T00:00:00Z,7,27.8901195526,35.7583999634,43.2984008789
43,2018-03-29T00:00:00Z,7,30.8202056885,39.6368141174,47.6589813232
43,2018-03-30T00:00:00Z,7,35.1679763794,43.7418746948,53.1366500854
43,2018-03-31T00:00:00Z,7,37.6623420715,47.3854942322,58.6772842407
43,2018-04-01T00:00:00Z,7,44.2236671448,52.9643707275,62.1226768494
43,2018-04-02T00:00:00Z,7,25.7569255829,34.8888664246,43.4968452454
43,2018-04-03T00:00:00Z,7,31.9071063995,40.4587020874,51.0040588379
28,2018-01-01T00:00:00Z,7,27.4601669312,38.4760169983,47.5982894897
28,2018-01-02T00:00:00Z,7,36.5032272339,45.8235206604,53.9167976379
28,2018-01-03T00:00:00Z,7,36.4447021484,44.8171005249,53.260345459
28,2018-01-04T00:00:00Z,7,38.9245262146,47.5955657959,57.348323822
28,2018-01-05T00:00:00Z,7,42.7915267944,51.7743034363,59.6183509827
28,2018-01-06T00:00:00Z,7,45.6303367615,54.4321632385,63.846321106
