item_id,date,location,p10,p50,p90
30,2018-01-01T00:00:00Z,2,27.2095832825,33.6437225342,40.8938064575
30,2018-01-02T00:00:00Z,2,29.3853855133,36.8496170044,46.1694831848
30,2018-01-03T00:00:00Z,2,30.0899391174,39.2555084229,48.5111351013
30,2018-01-04T00:00:00Z,2,29.6714935303,40.4534187317,47.2422180176
30,2018-01-05T00:00:00Z,2,36.2052574158,43.5513381958,51.2186927795
30,2018-01-06T00:00:00Z,2,37.764831543,46.5951080322,55.7297592163
30,2018-01-07T00:00:00Z,2,40.109462738,50.7181358337,59.9396743774
30,2018-01-08T00:00:00Z,2,25.1619911194,32.167755127,43.0493774414
30,2018-01-09T00:00:00Z,2,28.7418785095,35.8726158142,45.5580368042
30,2018-01-10T00:00:00Z,2,28.0734672546,37.5821990967,48.2847824097
30,2018-01-11T00:00:00Z,2,27.9213600159,39.7651176453,48.2452087402
30,2018-01-12T00:00:00Z,2,34.3462753296,43.6819877625,54.2867088318
30,2018-01-13T00:00:00Z,2,38.7824172974,45.0916481018,53.9420814514
30,2018-01-14T00:00:00Z,2,40.5886688232,50.3264198303,58.0029602051
30,2018-01-15T00:00:00Z,2,22.6246490479,30.1960029602,40.9291915894
30,2018-01-16T00:00:00Z,2,29.4503231049,35.9812812805,47.5478591919
30,2018-01-17T00:00:00Z,2,30.7148780823,40.7506904602,49.3880081177
30,2018-01-18T00:00:00Z,2,29.1053237915,38.8805503845,49.1304168701
30,2018-01-19T00:00:00Z,2,36.3730010986,44.0842323303,52.5063781738
30,2018-01-20T00:00:00Z,2,36.572883606,45.7417106628,54.361656189
30,2018-01-21T00:00:00Z,2,39.7177314758,47.4900169373,57.9310035706
30,2018-01-22T00:00:00Z,2,24.8210678101,31.1146068573,41.0323066711
30,2018-01-23T00:00:00Z,2,29.5219230652,39.0108566284,46.6474571228
30,2018-01-24T00:00:00Z,2,28.1878433228,37.6679229736,46.2630195618
30,2018-01-25T00:00:00Z,2,31.4098815918,40.1712303162,47.8365402222
30,2018-01-26T00:00:00Z,2,33.2866210938,42.1972198486,51.2076873779
30,2018-01-27T00:00:00Z,2,37.1743965149,45.6105079651,54.8434791565
30,2018-01-28T00:00:00Z,2,41.498550415,48.1415748596,59.4978981018
30,2018-01-29T00:00:00Z,2,23.1011428833,30.8529586792,38.225315094
30,2018-01-30T00:00:00Z,2,27.466293335,34.8988800049,41.9421310425
30,2018-01-31T00:00:00Z,2,31.6152076721,38.8176956177,46.7247886658
30,2018-02-01T00:00:00Z,2,35.8504104614,44.6998710632,53.5308227539
30,2018-02-02T00:00:00Z,2,37.964214325,45.3061141968,57.6475334167
30,2018-02-03T00:00:00Z,2,41.603603363,50.6905517578,63.4500541687
30,2018-02-04T00:00:00Z,2,43.4304618835,55.4211502075,64.4392242432
30,2018-02-05T00:00:00Z,2,28.4513816833,36.6525764465,47.261264801
30,2018-02-06T00:00:00Z,2,34.4716339111,43.6537361145,51.2920227051
30,2018-02-07T00:00:00Z,2,34.33618927,42.3480415344,51.5012359619
30,2018-02-08T00:00:00Z,2,36.4916915894,45.2743225098,56.4537582397
30,2018-02-09T00:00:00Z,2,39.4509277344,48.9519920349,57.4356536865
30,2018-02-10T00:00:00Z,2,41.37084198,52.3033065796,61.875328064
30,2018-02-11T00:00:00Z,2,47.2715301514,57.8324546814,69.1473388672
30,2018-02-12T00:00:00Z,2,28.8654899597,37.4995574951,45.9394950867
30,2018-02-13T00:00:00Z,2,33.2521591187,40.9375801086,51.4584312439
30,2018-02-14T00:00:00Z,2,36.0749168396,44.1105041504,52.8916816711
30,2018-02-15T00:00:00Z,2,37.4616241455,46.1254043579,55.4341049194
30,2018-02-16T00:00:00Z,2,36.6740722656,47.5748519897,60.8056907654
30,2018-02-17T00:00:00Z,2,39.7938232422,52.6990890503,62.198387146
30,2018-02-18T00:00:00Z,2,48.9510879517,57.988697052,65.8048019409
30,2018-02-19T00:00:00Z,2,28.7281551361,36.9116592407,45.2692222595
30,2018-02-20T00:00:00Z,2,30.7349090576,41.317440033,49.9895439148
30,2018-02-21T00:00:00Z,2,36.3397216797,43.929473877,57.0184326172
30,2018-02-22T00:00:00Z,2,36.8858642578,46.1219062805,54.9829673767
30,2018-02-23T00:00:00Z,2,41.3773727417,48.8868179321,58.3594589233
30,2018-02-24T00:00:00Z,2,43.4505081177,51.8913726807,62.0407447815
30,2018-02-25T00:00:00Z,2,46.5956420898,55.8261566162,66.192817688
30,2018-02-26T00:00:00Z,2,27.1085338593,36.34192276,44.5646972656
30,2018-02-27T00:00:00Z,2,33.6489562988,41.6545219421,48.7608337402
30,2018-02-28T00:00:00Z,2,34.1122627258,44.2852134705,52.6320037842
30,2018-03-01T00:00:00Z,2,40.7581253052,50.708026886,59.3622894287
30,2018-03-02T00:00:00Z,2,47.2320709229,56.1365585327,65.8376617432
30,2018-03-03T00:00:00Z,2,49.8106613159,59.08411026,70.267326355
30,2018-03-04T00:00:00Z,2,53.0390434265,63.0619239807,76.2608261108
30,2018-03-05T00:00:00Z,2,32.6142425537,44.1938285828,56.4334526062
30,2018-03-06T00:00:00Z,2,39.8800392151,51.2644195557,62.110496521
30,2018-03-07T00:00:00Z,2,41.1875114441,49.1153907776,57.9035987854
30,2018-03-08T00:00:00Z,2,43.0112228394,55.4096870422,66.4287338257
30,2018-03-09T00:00:00Z,2,48.0325012207,58.8733940125,69.2880554199
30,2018-03-10T00:00:00Z,2,53.1550674438,62.7684020996,73.1026077271
30,2018-03-11T00:00:00Z,2,58.4794921875,68.1165237427,83.0341262817
30,2018-03-12T00:00:00Z,2,36.3780097961,46.8231315613,54.0029067993
30,2018-03-13T00:00:00Z,2,40.1700134277,49.2037887573,62.4840011597
30,2018-03-14T00:00:00Z,2,42.6881484985,50.7122612,61.0721511841
30,2018-03-15T00:00:00Z,2,41.229183197,52.6372375488,63.3819046021
30,2018-03-16T00:00:00Z,2,45.6843719482,57.6199684143,67.1413040161
30,2018-03-17T00:00:00Z,2,49.1455955505,60.9803848267,72.004699707
30,2018-03-18T00:00:00Z,2,58.0623283386,66.9935531616,78.9146118164
30,2018-03-19T00:00:00Z,2,32.2106246948,43.0439109802,52.781867981
30,2018-03-20T00:00:00Z,2,40.4202575684,48.3144874573,58.1982841492
30,2018-03-21T00:00:00Z,2,38.8898849487,47.455871582,59.1183853149
30,2018-03-22T00:00:00Z,2,42.6054611206,52.0203819275,62.4569816589
30,2018-03-23T00:00:00Z,2,48.8097305298,57.3126144409,67.0958175659
30,2018-03-24T00:00:00Z,2,52.4514350891,61.1344413757,70.5129394531
30,2018-03-25T00:00:00Z,2,53.9200668335,65.2147750854,79.9366226196
30,2018-03-26T00:00:00Z,2,34.308303833,43.1168060303,52.1595916748
30,2018-03-27T00:00:00Z,2,40.2460708618,47.812915802,62.1811828613
30,2018-03-28T00:00:00Z,2,39.4070243835,49.9711875916,60.3539390564
30,2018-03-29T00:00:00Z,2,41.9212265015,52.7829704285,62.0736160278
30,2018-03-30T00:00:00Z,2,46.0957260132,59.7898979187,68.0957336426
30,2018-03-31T00:00:00Z,2,55.0579414368,64.3491744995,75.49168396
30,2018-04-01T00:00:00Z,2,64.30519104,73.3448410034,84.0945281982
30,2018-04-02T00:00:00Z,2,40.1855278015,47.1484451294,59.446647644
30,2018-04-03T00:00:00Z,2,46.2543258667,56.0119171143,69.0092163086
8,2018-01-01T00:00:00Z,1,35.4012565613,43.7705802917,52.9337310791
8,2018-01-02T00:00:00Z,1,40.9904060364,51.4177360535,63.5763778687
8,2018-01-03T00:00:00Z,1,44.6441764832,54.7148132324,63.2510375977
8,2018-01-04T00:00:00Z,1,44.8504333496,53.1127090454,63.5924301147
8,2018-01-05T00:00:00Z,1,48.8519287109,58.91588974,68.0472412109
8,2018-01-06T00:00:00Z,1,55.4316444397,62.395816803,72.377571106
8,2018-01-07T00:00:00Z,1,56.5225524902,65.0971679688,76.8484954834
8,2018-01-08T00:00:00Z,1,31.7924861908,42.8340759277,53.3954467773
8,2018-01-09T00:00:00Z,1,37.9230575562,49.5234603882,60.2356567383
8,2018-01-10T00:00:00Z,1,42.1095657349,50.2722969055,64.1558914185
8,2018-01-11T00:00:00Z,1,47.7294120789,57.3452339172,67.8380966187
8,2018-01-12T00:00:00Z,1,49.3103027344,58.1752700806,69.0651016235
8,2018-01-13T00:00:00Z,1,54.7220001221,65.2958297729,74.6533584595
8,2018-01-14T00:00:00Z,1,58.4276351929,68.7283477783,81.0250015259
8,2018-01-15T00:00:00Z,1,36.6203804016,49.0716094971,57.7957000732
8,2018-01-16T00:00:00Z,1,41.895980835,49.9621429443,59.3620223999
8,2018-01-17T00:00:00Z,1,38.4359664917,48.6557693481,60.4692840576
8,2018-01-18T00:00:00Z,1,46.1844520569,55.4982833862,66.2131576538
8,2018-01-19T00:00:00Z,1,46.7281990051,59.9752578735,72.1552352905
8,2018-01-20T00:00:00Z,1,57.0337905884,65.667388916,79.0135498047
8,2018-01-21T00:00:00Z,1,57.7227935791,66.3639984131,77.0097427368
8,2018-01-22T00:00:00Z,1,36.8751029968,45.4161491394,56.1055831909
8,2018-01-23T00:00:00Z,1,41.3306694031,50.4202423096,61.1134262085
8,2018-01-24T00:00:00Z,1,42.0101318359,50.8423690796,60.8400115967
8,2018-01-25T00:00:00Z,1,44.8456840515,54.742515564,64.4125518799
8,2018-01-26T00:00:00Z,1,50.4829788208,59.4169044495,68.979850769
8,2018-01-27T00:00:00Z,1,48.2658538818,61.8363647461,74.7038803101
8,2018-01-28T00:00:00Z,1,53.9102783203,66.566947937,78.0143432617
8,2018-01-29T00:00:00Z,1,35.8502807617,42.2830352783,52.3771362305
8,2018-01-30T00:00:00Z,1,37.6781845093,49.448890686,60.002456665
8,2018-01-31T00:00:00Z,1,44.3605613708,53.5560569763,61.8374099731
8,2018-02-01T00:00:00Z,1,43.5005073547,58.3134918213,67.4442367554
8,2018-02-02T00:00:00Z,1,54.8123245239,64.8525772095,75.1030883789
8,2018-02-03T00:00:00Z,1,57.7892150879,69.9962692261,78.1715240479
8,2018-02-04T00:00:00Z,1,64.9423675537,76.4088592529,87.2113494873
8,2018-02-05T00:00:00Z,1,38.888584137,51.1957092285,62.3605918884
8,2018-02-06T00:00:00Z,1,48.3984260559,58.4689865112,67.7147293091
8,2018-02-07T00:00:00Z,1,47.9371795654,58.4134559631,67.6589660645
8,2018-02-08T00:00:00Z,1,51.888256073,59.8810157776,74.4535751343
8,2018-02-09T00:00:00Z,1,55.3570327759,66.5366134644,76.6169586182
8,2018-02-10T00:00:00Z,1,59.7791366577,71.9628448486,82.0237426758
8,2018-02-11T00:00:00Z,1,63.1680793762,73.9637298584,83.7689056396
8,2018-02-12T00:00:00Z,1,39.253578186,49.013256073,61.5141105652
8,2018-02-13T00:00:00Z,1,43.0545196533,57.0041885376,67.0068435669
8,2018-02-14T00:00:00Z,1,47.1020851135,58.4970741272,68.4340744019
8,2018-02-15T00:00:00Z,1,55.2587432861,64.1377944946,73.670753479
8,2018-02-16T00:00:00Z,1,52.7269744873,64.518661499,74.9895248413
8,2018-02-17T00:00:00Z,1,59.4838829041,71.4228286743,83.6907424927
8,2018-02-18T00:00:00Z,1,65.3231048584,77.0503768921,86.7744750977
8,2018-02-19T00:00:00Z,1,42.5645141602,52.2699623108,61.097984314
8,2018-02-20T00:00:00Z,1,45.8845443726,56.4022254944,65.9800567627
8,2018-02-21T00:00:00Z,1,47.2644119263,57.5153274536,67.0601882935
8,2018-02-22T00:00:00Z,1,47.7012901306,59.3751068115,72.409866333
8,2018-02-23T00:00:00Z,1,51.7155075073,63.7075424194,77.3623886108
8,2018-02-24T00:00:00Z,1,61.9767837524,72.0133514404,83.2777862549
8,2018-02-25T00:00:00Z,1,63.2000312805,75.0463943481,88.5452804565
8,2018-02-26T00:00:00Z,1,37.4411201477,49.2883377075,60.4678649902
8,2018-02-27T00:00:00Z,1,48.5271987915,57.8734779358,69.1505889893
8,2018-02-28T00:00:00Z,1,48.6263237,58.5044403076,68.6608886719
8,2018-03-01T00:00:00Z,1,56.5329856873,66.9881210327,79.9615325928
8,2018-03-02T00:00:00Z,1,65.9235229492,75.0212631226,87.9716491699
8,2018-03-03T00:00:00Z,1,72.1255340576,80.3569335938,93.2955932617
8,2018-03-04T00:00:00Z,1,72.677947998,84.183807373,96.9638366699
8,2018-03-05T00:00:00Z,1,48.4633255005,57.374332428,70.3072814941
8,2018-03-06T00:00:00Z,1,53.7653503418,67.1484680176,77.3702697754
8,2018-03-07T00:00:00Z,1,54.3054161072,67.9096450806,82.5503005981
8,2018-03-08T00:00:00Z,1,59.4122161865,71.2198486328,84.2098999023
8,2018-03-09T00:00:00Z,1,67.4115600586,78.0383834839,92.2690887451
