item_id,date,location,p10,p50,p90
4,2018-01-01T00:00:00Z,5,6.2747044563,10.8243198395,15.6200389862
4,2018-01-02T00:00:00Z,5,8.2323598862,12.6975793839,16.9880638123
4,2018-01-03T00:00:00Z,5,9.3123407364,14.8146791458,19.933599472
4,2018-01-04T00:00:00Z,5,9.4005374908,13.8952445984,19.4715499878
4,2018-01-05T00:00:00Z,5,9.9098720551,14.6756057739,19.9837837219
4,2018-01-06T00:00:00Z,5,11.1247825623,15.6914644241,21.1017131805
4,2018-01-07T00:00:00Z,5,11.0763874054,15.2788906097,20.5001525879
4,2018-01-08T00:00:00Z,5,5.2409520149,10.4299163818,15.0020647049
4,2018-01-09T00:00:00Z,5,6.3382949829,11.1209564209,15.3153247833
4,2018-01-10T00:00:00Z,5,6.1217718124,12.5754480362,17.9892253876
4,2018-01-11T00:00:00Z,5,9.0420703888,13.5392465591,18.8492279053
4,2018-01-12T00:00:00Z,5,9.2692127228,14.3257017136,19.8744907379
4,2018-01-13T00:00:00Z,5,10.5264606476,14.6952838898,21.2571334839
4,2018-01-14T00:00:00Z,5,11.5558166504,16.0166702271,22.6028385162
4,2018-01-15T00:00:00Z,5,7.0588994026,10.9196472168,15.4793701172
4,2018-01-16T00:00:00Z,5,7.7489600182,11.9081020355,18.0850257874
4,2018-01-17T00:00:00Z,5,8.938372612,13.1393404007,18.8691101074
4,2018-01-18T00:00:00Z,5,8.757648468,13.1477088928,18.3457984924
4,2018-01-19T00:00:00Z,5,7.9060354233,13.5951061249,17.740688324
4,2018-01-20T00:00:00Z,5,10.6285915375,16.2084522247,21.0488414764
4,2018-01-21T00:00:00Z,5,9.5414505005,15.1210613251,20.3690624237
4,2018-01-22T00:00:00Z,5,6.2195730209,10.8028974533,15.8046770096
4,2018-01-23T00:00:00Z,5,6.2637848854,12.9951553345,18.2272567749
4,2018-01-24T00:00:00Z,5,7.8673629761,12.5321655273,15.9064149857
4,2018-01-25T00:00:00Z,5,7.9717693329,13.0284128189,18.1735115051
4,2018-01-26T00:00:00Z,5,7.4382557869,13.1049747467,18.4210510254
4,2018-01-27T00:00:00Z,5,11.0601844788,15.6300201416,21.1415596008
4,2018-01-28T00:00:00Z,5,11.4663333893,14.8304986954,21.6275939941
4,2018-01-29T00:00:00Z,5,4.9851446152,10.0285987854,15.0927791595
4,2018-01-30T00:00:00Z,5,8.5575122833,13.1919498444,16.929441452
4,2018-01-31T00:00:00Z,5,6.649230957,12.2457084656,17.9890193939
4,2018-02-01T00:00:00Z,5,11.4637060165,15.8986148834,21.4275798798
4,2018-02-02T00:00:00Z,5,12.3191776276,16.7747478485,20.8662338257
4,2018-02-03T00:00:00Z,5,12.405544281,17.9440612793,22.4584121704
4,2018-02-04T00:00:00Z,5,12.69348526,17.834564209,23.2609558105
4,2018-02-05T00:00:00Z,5,7.6122293472,12.1916570663,17.6994400024
4,2018-02-06T00:00:00Z,5,9.1165390015,13.5787248611,19.3850326538
4,2018-02-07T00:00:00Z,5,10.3262739182,14.7604236603,19.7765541077
4,2018-02-08T00:00:00Z,5,9.1898708344,15.392906189,19.7526302338
4,2018-02-09T00:00:00Z,5,11.0568733215,15.4812746048,19.9485874176
4,2018-02-10T00:00:00Z,5,11.9657058716,17.0244235992,21.7271995544
4,2018-02-11T00:00:00Z,5,13.0764360428,18.6509590149,23.963924408
4,2018-02-12T00:00:00Z,5,6.4446444511,11.4752292633,16.7572593689
4,2018-02-13T00:00:00Z,5,8.8330078125,13.7716875076,17.7026519775
4,2018-02-14T00:00:00Z,5,9.4946918488,14.0729665756,18.4686756134
4,2018-02-15T00:00:00Z,5,10.6418190002,16.0759735107,20.7480316162
4,2018-02-16T00:00:00Z,5,11.8737535477,16.3186092377,21.4717483521
4,2018-02-17T00:00:00Z,5,12.8001194,16.7570896149,23.1334056854
4,2018-02-18T00:00:00Z,5,13.424041748,18.1132946014,23.0364265442
4,2018-02-19T00:00:00Z,5,8.2256126404,12.9716567993,18.0714893341
4,2018-02-20T00:00:00Z,5,8.5781135559,13.5918512344,18.978969574
4,2018-02-21T00:00:00Z,5,9.737991333,14.6471376419,20.386259079
4,2018-02-22T00:00:00Z,5,12.0622148514,15.6760053635,20.9216918945
4,2018-02-23T00:00:00Z,5,9.6868495941,15.5101890564,20.8617858887
4,2018-02-24T00:00:00Z,5,12.8488826752,17.8938732147,24.2110939026
4,2018-02-25T00:00:00Z,5,12.5734128952,19.1896820068,24.2892360687
4,2018-02-26T00:00:00Z,5,8.117805481,13.641210556,17.076581955
4,2018-02-27T00:00:00Z,5,10.1148071289,14.4132823944,19.4930343628
4,2018-02-28T00:00:00Z,5,11.3201847076,16.0194606781,20.5261688232
4,2018-03-01T00:00:00Z,5,12.6848640442,16.7934875488,23.2081394196
4,2018-03-02T00:00:00Z,5,13.4183731079,18.5534934998,25.085641861
4,2018-03-03T00:00:00Z,5,14.7702846527,20.2058582306,25.8576965332
4,2018-03-04T00:00:00Z,5,14.562915802,20.6258296967,26.0866394043
4,2018-03-05T00:00:00Z,5,9.3510046005,14.9025707245,20.4242897034
4,2018-03-06T00:00:00Z,5,11.4317741394,15.9031295776,19.92162323
4,2018-03-07T00:00:00Z,5,10.9132204056,16.9654426575,21.7401313782
4,2018-03-08T00:00:00Z,5,11.3593025208,17.1361808777,22.7565746307
4,2018-03-09T00:00:00Z,5,14.5614929199,18.4753684998,23.9425010681
4,2018-03-10T00:00:00Z,5,14.6685848236,20.0294818878,26.7421131134
4,2018-03-11T00:00:00Z,5,15.7301883698,22.822845459,28.4050331116
4,2018-03-12T00:00:00Z,5,11.2572803497,16.2943248749,20.8507709503
4,2018-03-13T00:00:00Z,5,10.130156517,17.1843013763,21.9584102631
4,2018-03-14T00:00:00Z,5,11.4026041031,16.6746482849,23.1777267456
4,2018-03-15T00:00:00Z,5,12.2353725433,18.7193241119,24.4198360443
4,2018-03-16T00:00:00Z,5,14.0462322235,18.689201355,25.1629562378
4,2018-03-17T00:00:00Z,5,13.9379024506,20.2329158783,27.2861804962
4,2018-03-18T00:00:00Z,5,15.0438261032,21.2801990509,26.4278945923
4,2018-03-19T00:00:00Z,5,10.1657314301,15.0467386246,20.7834854126
4,2018-03-20T00:00:00Z,5,11.6008625031,16.6197452545,21.6183166504
4,2018-03-21T00:00:00Z,5,12.2266263962,16.9197387695,22.0604896545
4,2018-03-22T00:00:00Z,5,13.3468990326,18.8424568176,25.2666759491
4,2018-03-23T00:00:00Z,5,13.3118743896,19.7986335754,25.2759075165
4,2018-03-24T00:00:00Z,5,15.7159347534,20.7684612274,26.3410549164
4,2018-03-25T00:00:00Z,5,16.4513626099,21.5154647827,26.8933887482
4,2018-03-26T00:00:00Z,5,10.9038543701,15.5167732239,21.3836479187
4,2018-03-27T00:00:00Z,5,11.0180492401,16.6098098755,23.5621242523
4,2018-03-28T00:00:00Z,5,12.1639881134,18.5692005157,23.0196838379
4,2018-03-29T00:00:00Z,5,12.778629303,19.2691116333,25.7067375183
4,2018-03-30T00:00:00Z,5,13.1781578064,19.7266635895,27.4050769806
4,2018-03-31T00:00:00Z,5,16.5751152039,22.0588150024,29.1375808716
4,2018-04-01T00:00:00Z,5,19.2728176117,24.2806529999,29.9321708679
4,2018-04-02T00:00:00Z,5,12.6563978195,17.7519512177,24.8101482391
4,2018-04-03T00:00:00Z,5,13.8426122665,20.2631835938,26.3428993225
29,2018-01-01T00:00:00Z,9,36.1935348511,46.9812278748,55.3257064819
29,2018-01-02T00:00:00Z,9,42.7066955566,53.9221496582,65.0422973633
29,2018-01-03T00:00:00Z,9,46.0411071777,55.3447494507,67.6699371338
29,2018-01-04T00:00:00Z,9,49.2518119812,60.4166526794,71.3409423828
29,2018-01-05T00:00:00Z,9,52.195690155,63.5095329285,76.0675506592
29,2018-01-06T00:00:00Z,9,57.7292900085,67.6500244141,78.7944335938
29,2018-01-07T00:00:00Z,9,61.0859680176,73.0796508789,83.442237854
29,2018-01-08T00:00:00Z,9,34.8562355042,46.3056144714,56.9623565674
29,2018-01-09T00:00:00Z,9,40.5771102905,53.3053741455,63.124130249
29,2018-01-10T00:00:00Z,9,43.8909568787,54.65832901,68.4217681885
29,2018-01-11T00:00:00Z,9,46.2799530029,57.1674880981,65.6523971558
29,2018-01-12T00:00:00Z,9,53.3232879639,63.0559616089,75.2025909424
29,2018-01-13T00:00:00Z,9,56.1674041748,68.2317352295,78.8519973755
29,2018-01-14T00:00:00Z,9,62.141040802,73.8485641479,85.1112136841
29,2018-01-15T00:00:00Z,9,35.7873039246,46.4065055847,55.7228126526
29,2018-01-16T00:00:00Z,9,45.7228240967,53.0641098022,64.4719848633
29,2018-01-17T00:00:00Z,9,44.032371521,54.7810516357,63.3859291077
29,2018-01-18T00:00:00Z,9,50.0323104858,59.1855583191,70.0104217529
29,2018-01-19T00:00:00Z,9,50.9119911194,63.3634757996,76.1747665405
29,2018-01-20T00:00:00Z,9,58.259513855,68.1385574341,82.2444839478
29,2018-01-21T00:00:00Z,9,60.8766708374,73.0192642212,86.1262588501
29,2018-01-22T00:00:00Z,9,34.6002655029,45.4926490784,56.2452011108
29,2018-01-23T00:00:00Z,9,44.0368461609,54.8284454346,66.5684280396
29,2018-01-24T00:00:00Z,9,44.309715271,54.9419136047,63.7894973755
29,2018-01-25T00:00:00Z,9,45.2405052185,58.4914245605,70.1083679199
29,2018-01-26T00:00:00Z,9,54.266960144,62.9808273315,75.483795166
29,2018-01-27T00:00:00Z,9,60.2062644958,68.9953765869,81.3569869995
29,2018-01-28T00:00:00Z,9,63.7211837769,74.3969573975,87.4866790771
29,2018-01-29T00:00:00Z,9,36.8027038574,46.8646659851,58.8014602661
29,2018-01-30T00:00:00Z,9,40.8000869751,54.5317420959,64.7158813477
