item_id,date,location,p10,p50,p90
7,2018-01-01T00:00:00Z,10,29.5759544373,39.0114402771,48.9871292114
7,2018-01-02T00:00:00Z,10,38.0191802979,47.1017341614,55.8558654785
7,2018-01-03T00:00:00Z,10,39.0187263489,50.1051292419,60.882938385
7,2018-01-04T00:00:00Z,10,42.534034729,51.4342536926,62.5361328125
7,2018-01-05T00:00:00Z,10,44.2122421265,54.8729896545,62.8933563232
7,2018-01-06T00:00:00Z,10,48.2643508911,58.7480354309,68.7132873535
7,2018-01-07T00:00:00Z,10,51.804145813,61.7565422058,71.1891098022
7,2018-01-08T00:00:00Z,10,29.6894779205,39.1972198486,46.7149848938
7,2018-01-09T00:00:00Z,10,35.3868865967,46.2901687622,57.0902366638
7,2018-01-10T00:00:00Z,10,35.0416717529,46.2393112183,58.319984436
7,2018-01-11T00:00:00Z,10,40.2017021179,50.3232421875,60.5547332764
7,2018-01-12T00:00:00Z,10,46.0043449402,54.8435974121,65.6194152832
7,2018-01-13T00:00:00Z,10,48.7335357666,57.6622810364,68.4613647461
7,2018-01-14T00:00:00Z,10,53.7268257141,60.7846870422,72.4051818848
7,2018-01-15T00:00:00Z,10,32.1991882324,40.3577766418,50.905090332
7,2018-01-16T00:00:00Z,10,35.9531974792,46.2328491211,59.7292404175
7,2018-01-17T00:00:00Z,10,38.9146842957,48.5514717102,59.2436141968
7,2018-01-18T00:00:00Z,10,42.6651382446,51.597869873,60.4477806091
7,2018-01-19T00:00:00Z,10,42.0463027954,53.3281211853,61.8942222595
7,2018-01-20T00:00:00Z,10,49.7738075256,59.5411148071,70.6745376587
7,2018-01-21T00:00:00Z,10,51.9244308472,62.7614097595,74.9808425903
7,2018-01-22T00:00:00Z,10,30.2115745544,39.256187439,49.6078147888
7,2018-01-23T00:00:00Z,10,38.1050720215,48.3938827515,61.2864151001
7,2018-01-24T00:00:00Z,10,38.7081375122,47.650592804,58.5274009705
7,2018-01-25T00:00:00Z,10,39.9496917725,49.6549339294,59.1440544128
7,2018-01-26T00:00:00Z,10,43.3732528687,53.7193984985,63.2189712524
7,2018-01-27T00:00:00Z,10,47.9366531372,58.799407959,70.5140609741
7,2018-01-28T00:00:00Z,10,53.1683654785,61.1431846619,73.0976715088
7,2018-01-29T00:00:00Z,10,27.891046524,38.9442672729,50.5647315979
7,2018-01-30T00:00:00Z,10,36.0665817261,47.3211784363,55.5410423279
7,2018-01-31T00:00:00Z,10,38.9915161133,46.6081809998,59.0576477051
7,2018-02-01T00:00:00Z,10,46.7692451477,55.1791038513,66.1432342529
7,2018-02-02T00:00:00Z,10,52.5922470093,61.0612030029,71.7724533081
7,2018-02-03T00:00:00Z,10,56.6362113953,65.3423538208,77.8290405273
7,2018-02-04T00:00:00Z,10,58.6904449463,69.3923110962,80.7380523682
7,2018-02-05T00:00:00Z,10,35.6959915161,48.0093460083,59.4621047974
7,2018-02-06T00:00:00Z,10,42.9284286499,52.8443489075,65.0958099365
7,2018-02-07T00:00:00Z,10,45.0966072083,55.383480072,64.8545837402
7,2018-02-08T00:00:00Z,10,43.8152923584,56.139995575,65.7659835815
7,2018-02-09T00:00:00Z,10,51.6185798645,61.8796844482,70.5522842407
7,2018-02-10T00:00:00Z,10,55.7376670837,65.5382003784,74.6227493286
7,2018-02-11T00:00:00Z,10,58.2147369385,70.7671661377,81.236366272
7,2018-02-12T00:00:00Z,10,35.1450233459,46.2952423096,56.1660804749
7,2018-02-13T00:00:00Z,10,42.7118186951,53.4409065247,61.8728942871
7,2018-02-14T00:00:00Z,10,40.3438110352,51.8189277649,61.8064613342
7,2018-02-15T00:00:00Z,10,47.4941062927,57.9762191772,67.4801025391
7,2018-02-16T00:00:00Z,10,51.0984039307,59.8832244873,70.4622955322
7,2018-02-17T00:00:00Z,10,54.5373954773,63.7723045349,76.2708816528
7,2018-02-18T00:00:00Z,10,57.9753189087,69.1591949463,79.5352935791
7,2018-02-19T00:00:00Z,10,35.6841583252,44.3050727844,53.5162315369
7,2018-02-20T00:00:00Z,10,42.4764633179,52.8538970947,63.3465690613
7,2018-02-21T00:00:00Z,10,43.0932617188,53.9409751892,64.5765914917
7,2018-02-22T00:00:00Z,10,48.4532852173,57.40782547,67.4772491455
7,2018-02-23T00:00:00Z,10,48.2361869812,60.8183021545,70.5010223389
7,2018-02-24T00:00:00Z,10,53.3780021667,64.4352340698,74.336517334
7,2018-02-25T00:00:00Z,10,57.2985229492,72.3804168701,83.3807220459
7,2018-02-26T00:00:00Z,10,36.8434906006,46.7013969421,54.6962585449
7,2018-02-27T00:00:00Z,10,41.1867218018,52.4972877502,66.8146514893
7,2018-02-28T00:00:00Z,10,46.4243164062,57.5607452393,68.3504638672
7,2018-03-01T00:00:00Z,10,52.7544937134,62.6696395874,76.2418823242
7,2018-03-02T00:00:00Z,10,60.4332695007,71.2090072632,82.300819397
7,2018-03-03T00:00:00Z,10,64.1324996948,76.4220504761,88.7294158936
7,2018-03-04T00:00:00Z,10,69.5041122437,82.3476333618,96.022644043
7,2018-03-05T00:00:00Z,10,44.6762504578,54.3207702637,64.3545074463
7,2018-03-06T00:00:00Z,10,50.0362243652,64.2347717285,74.9106445312
7,2018-03-07T00:00:00Z,10,54.3355293274,63.9277381897,74.6677093506
7,2018-03-08T00:00:00Z,10,59.9913749695,68.5657653809,77.1376190186
7,2018-03-09T00:00:00Z,10,61.4622001648,72.338973999,82.0727996826
7,2018-03-10T00:00:00Z,10,64.7558517456,75.8012237549,85.8156814575
7,2018-03-11T00:00:00Z,10,68.8517379761,80.8854064941,91.6112060547
7,2018-03-12T00:00:00Z,10,45.331829071,52.7143669128,61.4562454224
7,2018-03-13T00:00:00Z,10,52.2972640991,60.3049697876,73.5576705933
7,2018-03-14T00:00:00Z,10,52.3405303955,61.7822570801,71.7217407227
7,2018-03-15T00:00:00Z,10,59.6567840576,66.0143966675,79.1148223877
7,2018-03-16T00:00:00Z,10,60.0488967896,71.2017288208,80.43409729
7,2018-03-17T00:00:00Z,10,64.0345001221,76.5360031128,89.392074585
7,2018-03-18T00:00:00Z,10,68.7890701294,80.7215423584,96.1653442383
7,2018-03-19T00:00:00Z,10,44.3047103882,55.1185035706,67.3271942139
7,2018-03-20T00:00:00Z,10,49.2727890015,60.1079368591,74.6005096436
7,2018-03-21T00:00:00Z,10,50.2820510864,60.9078292847,70.8794403076
7,2018-03-22T00:00:00Z,10,57.26795578,68.3714141846,77.0560150146
7,2018-03-23T00:00:00Z,10,60.5045013428,72.0520706177,83.1783294678
7,2018-03-24T00:00:00Z,10,67.183052063,76.8114318848,91.4772949219
7,2018-03-25T00:00:00Z,10,69.3156738281,81.3011779785,93.9978942871
7,2018-03-26T00:00:00Z,10,43.1105804443,53.5489654541,66.4593658447
7,2018-03-27T00:00:00Z,10,48.685874939,62.5482978821,75.0808410645
7,2018-03-28T00:00:00Z,10,53.5520629883,64.9013977051,73.1948318481
7,2018-03-29T00:00:00Z,10,55.1495475769,67.486076355,77.9291152954
7,2018-03-30T00:00:00Z,10,60.1238365173,71.2022628784,88.1699523926
7,2018-03-31T00:00:00Z,10,69.3753585815,79.2770080566,95.8198928833
7,2018-04-01T00:00:00Z,10,78.5148086548,93.3515319824,104.3972930908
7,2018-04-02T00:00:00Z,10,54.4280281067,66.2749328613,77.0016860962
7,2018-04-03T00:00:00Z,10,61.7400016785,74.841178894,87.026184082
31,2018-01-01T00:00:00Z,7,19.6664295197,26.6511974335,32.500793457
31,2018-01-02T00:00:00Z,7,23.669095993,30.3061180115,37.6504974365
31,2018-01-03T00:00:00Z,7,23.3381099701,31.6287021637,39.7712593079
31,2018-01-04T00:00:00Z,7,27.1578025818,33.8659934998,40.0633811951
31,2018-01-05T00:00:00Z,7,29.0088710785,37.2423820496,44.0269775391
31,2018-01-06T00:00:00Z,7,29.9363231659,37.7930641174,44.6103973389
31,2018-01-07T00:00:00Z,7,31.7671012878,40.7625198364,48.326499939
31,2018-01-08T00:00:00Z,7,21.4953727722,27.8497505188,34.5626983643
31,2018-01-09T00:00:00Z,7,21.5344352722,28.1135578156,34.2121086121
31,2018-01-10T00:00:00Z,7,24.3011951447,30.0149765015,37.3630561829
