item_id,date,location,p10,p50,p90
4,2017-01-01T00:00:00Z,10,16.2260360718,21.8728427887,28.2928695679
4,2017-01-02T00:00:00Z,10,11.4519109726,15.3186244965,20.9024505615
4,2017-01-03T00:00:00Z,10,12.8766870499,17.6417350769,23.1471443176
4,2017-01-04T00:00:00Z,10,13.5204315186,18.2700080872,23.6134757996
4,2017-01-05T00:00:00Z,10,13.2840671539,18.5823764801,24.5701370239
4,2017-01-06T00:00:00Z,10,14.6096563339,20.3137168884,26.7984237671
4,2017-01-07T00:00:00Z,10,16.6944561005,22.8419971466,28.4130363464
4,2017-01-08T00:00:00Z,10,18.6157798767,23.0482463837,29.2826271057
4,2017-01-09T00:00:00Z,10,9.7755794525,15.288438797,19.4819221497
4,2017-01-10T00:00:00Z,10,12.5305891037,18.1466388702,22.4186401367
4,2017-01-11T00:00:00Z,10,12.270029068,18.1005401611,24.1493663788
4,2017-01-12T00:00:00Z,10,14.2316179276,18.5683689117,24.5832614899
4,2017-01-13T00:00:00Z,10,15.1275806427,20.2803440094,27.9629917145
4,2017-01-14T00:00:00Z,10,15.2677955627,22.6423492432,28.8470840454
4,2017-01-15T00:00:00Z,10,17.324672699,22.5168018341,29.5195426941
4,2017-01-16T00:00:00Z,10,10.4748325348,14.8619184494,20.9825019836
4,2017-01-17T00:00:00Z,10,13.4918651581,16.9627819061,22.4311313629
4,2017-01-18T00:00:00Z,10,14.8295879364,18.6796970367,24.2052993774
4,2017-01-19T00:00:00Z,10,13.4660434723,19.1613750458,23.5254096985
4,2017-01-20T00:00:00Z,10,15.122136116,19.7340641022,24.3008537292
4,2017-01-21T00:00:00Z,10,16.823589325,22.8294372559,27.9006576538
4,2017-01-22T00:00:00Z,10,15.9686374664,22.5663146973,28.9250297546
4,2017-01-23T00:00:00Z,10,10.5958213806,15.9446716309,20.8244113922
4,2017-01-24T00:00:00Z,10,12.1815023422,17.7910671234,23.4766368866
4,2017-01-25T00:00:00Z,10,12.6249265671,18.7346611023,26.2642860413
4,2017-01-26T00:00:00Z,10,13.1448707581,19.5179138184,24.5553836823
4,2017-01-27T00:00:00Z,10,15.9941692352,20.7294540405,27.3434276581
