item_id,date,location,p10,p50,p90
1,2017-01-01T00:00:00Z,1,14.6249017715,18.9894752502,24.8656024933
1,2017-01-02T00:00:00Z,1,8.8659143448,12.2523508072,17.3609447479
1,2017-01-03T00:00:00Z,1,9.6938409805,14.4451303482,18.9297370911
1,2017-01-04T00:00:00Z,1,10.8381175995,15.1124582291,20.1556015015
1,2017-01-05T00:00:00Z,1,10.6169185638,15.7097587585,21.5641365051
1,2017-01-06T00:00:00Z,1,12.9252529144,16.7969589233,22.8700447083
1,2017-01-07T00:00:00Z,1,13.2496471405,17.3478870392,22.642999649
1,2017-01-08T00:00:00Z,1,13.3255596161,19.1407051086,26.1248703003
1,2017-01-09T00:00:00Z,1,7.9975953102,12.8754281998,17.1177749634
1,2017-01-10T00:00:00Z,1,10.4141530991,15.8171329498,19.9482555389
1,2017-01-11T00:00:00Z,1,10.4200391769,14.4062852859,19.8588581085
1,2017-01-12T00:00:00Z,1,11.8124103546,15.9275894165,19.8990325928
1,2017-01-13T00:00:00Z,1,12.0403404236,16.8793334961,21.4772148132
1,2017-01-14T00:00:00Z,1,11.8181247711,17.6005859375,23.6765232086
1,2017-01-15T00:00:00Z,1,13.0581283569,18.207611084,24.0190620422
1,2017-01-16T00:00:00Z,1,7.4825973511,12.2699127197,16.3678245544
1,2017-01-17T00:00:00Z,1,10.3814353943,14.5776863098,20.5708045959
1,2017-01-18T00:00:00Z,1,9.8671131134,14.9881944656,19.612827301
1,2017-01-19T00:00:00Z,1,10.9110336304,16.7928562164,21.8668518066
1,2017-01-20T00:00:00Z,1,12.9242076874,17.0281333923,21.8753833771
1,2017-01-21T00:00:00Z,1,12.5076589584,18.5367603302,22.5925674438
1,2017-01-22T00:00:00Z,1,14.8156642914,18.6906509399,23.9871196747
1,2017-01-23T00:00:00Z,1,8.997294426,13.4180088043,17.4689388275
1,2017-01-24T00:00:00Z,1,11.1014890671,15.2429332733,20.5665626526
1,2017-01-25T00:00:00Z,1,10.8655891418,15.5305261612,20.5440235138
1,2017-01-26T00:00:00Z,1,11.7083206177,17.0007534027,20.4880142212
1,2017-01-27T00:00:00Z,1,12.2034854889,16.5037670135,20.7335796356
1,2017-01-28T00:00:00Z,1,13.8054676056,18.7165184021,24.1750812531
1,2017-01-29T00:00:00Z,1,11.7466478348,18.5331439972,25.6579036713
1,2017-01-30T00:00:00Z,1,8.9420843124,12.9389181137,16.8615036011
1,2017-01-31T00:00:00Z,1,10.6419248581,15.0253362656,19.6175899506
1,2017-02-01T00:00:00Z,1,13.4363088608,16.9540519714,20.7002925873
1,2017-02-02T00:00:00Z,1,13.0356197357,18.2057685852,23.4646492004
1,2017-02-03T00:00:00Z,1,13.9598407745,19.4592514038,24.7791061401
1,2017-02-04T00:00:00Z,1,14.3907899857,20.9779396057,26.9210166931
1,2017-02-05T00:00:00Z,1,14.387591362,21.2069778442,27.5796794891
1,2017-02-06T00:00:00Z,1,8.9621429443,13.8099784851,20.3495883942
1,2017-02-07T00:00:00Z,1,11.5994491577,17.4058818817,22.5399246216
1,2017-02-08T00:00:00Z,1,12.7980966568,16.6570148468,20.6266937256
1,2017-02-09T00:00:00Z,1,13.6071586609,17.9631652832,23.5760288239
1,2017-02-10T00:00:00Z,1,14.5876789093,19.8567237854,24.8966903687
1,2017-02-11T00:00:00Z,1,13.6897373199,20.2101364136,25.7038192749
1,2017-02-12T00:00:00Z,1,14.523311615,21.1479129791,27.6906509399
1,2017-02-13T00:00:00Z,1,11.085691452,14.4558010101,18.8022632599
1,2017-02-14T00:00:00Z,1,10.0198287964,16.8333969116,22.8373317719
1,2017-02-15T00:00:00Z,1,11.8411951065,17.4124488831,23.1127662659
1,2017-02-16T00:00:00Z,1,12.8620128632,19.155330658,23.4781761169
1,2017-02-17T00:00:00Z,1,12.4806861877,18.8531665802,25.5415649414
1,2017-02-18T00:00:00Z,1,13.6878757477,20.794052124,25.5870704651
1,2017-02-19T00:00:00Z,1,14.6990289688,21.2838287354,27.0403270721
1,2017-02-20T00:00:00Z,1,10.8520278931,15.0719518661,21.3084068298
1,2017-02-21T00:00:00Z,1,10.979186058,17.1210823059,22.3882637024
1,2017-02-22T00:00:00Z,1,12.8145208359,17.0598068237,22.9575309753
1,2017-02-23T00:00:00Z,1,11.1101398468,17.4165325165,22.668214798
1,2017-02-24T00:00:00Z,1,13.9365444183,18.7005252838,24.4652671814
1,2017-02-25T00:00:00Z,1,14.3866357803,20.237991333,25.3205051422
1,2017-02-26T00:00:00Z,1,15.5178155899,20.5213699341,26.5506744385
1,2017-02-27T00:00:00Z,1,10.716753006,14.7923822403,19.8629436493
1,2017-02-28T00:00:00Z,1,11.1732940674,16.2272109985,22.4128341675
1,2017-03-01T00:00:00Z,1,13.3007507324,19.539850235,27.0039825439
1,2017-03-02T00:00:00Z,1,14.4515399933,20.2557468414,25.8872509003
1,2017-03-03T00:00:00Z,1,16.7466506958,22.3974494934,27.4988822937
1,2017-03-04T00:00:00Z,1,18.5097064972,22.8011207581,29.0088844299
1,2017-03-05T00:00:00Z,1,18.0292015076,25.0697307587,30.9036865234
1,2017-03-06T00:00:00Z,1,11.4330062866,16.643995285,22.6490745544
1,2017-03-07T00:00:00Z,1,13.3280315399,18.4354095459,25.4925422668
1,2017-03-08T00:00:00Z,1,14.1637945175,19.8410778046,25.7526741028
1,2017-03-09T00:00:00Z,1,15.4687290192,20.8584461212,27.4405498505
1,2017-03-10T00:00:00Z,1,17.0571289062,21.5818557739,29.3054065704
1,2017-03-11T00:00:00Z,1,16.0262584686,23.7658786774,28.5324230194
1,2017-03-12T00:00:00Z,1,19.055973053,25.5124416351,32.5977058411
1,2017-03-13T00:00:00Z,1,11.5699996948,16.6011676788,22.0353355408
1,2017-03-14T00:00:00Z,1,15.1776618958,19.8508892059,25.7296886444
1,2017-03-15T00:00:00Z,1,14.48787117,20.5875263214,25.7295799255
1,2017-03-16T00:00:00Z,1,15.9704723358,21.334695816,27.7537021637
1,2017-03-17T00:00:00Z,1,16.0219192505,23.3418388367,29.7293930054
1,2017-03-18T00:00:00Z,1,18.8812332153,24.3369102478,31.996887207
1,2017-03-19T00:00:00Z,1,18.1043930054,24.7021656036,32.498664856
1,2017-03-20T00:00:00Z,1,12.5699462891,17.4890117645,23.3768444061
1,2017-03-21T00:00:00Z,1,14.9150352478,20.3463401794,27.582485199
1,2017-03-22T00:00:00Z,1,15.087220192,20.2761421204,26.6492614746
1,2017-03-23T00:00:00Z,1,16.7634944916,20.8561592102,27.9435901642
1,2017-03-24T00:00:00Z,1,17.0140838623,22.5728912354,29.3212242126
1,2017-03-25T00:00:00Z,1,17.9124927521,23.0347099304,30.3675003052
1,2017-03-26T00:00:00Z,1,18.5667800903,26.6707458496,33.8110046387
1,2017-03-27T00:00:00Z,1,13.1872386932,17.9225196838,21.6936416626
1,2017-03-28T00:00:00Z,1,15.1050205231,20.5977802277,26.026134491
1,2017-03-29T00:00:00Z,1,14.7854595184,20.4370746613,26.6293506622
1,2017-03-30T00:00:00Z,1,17.0654811859,22.4629573822,28.0175285339
1,2017-03-31T00:00:00Z,1,17.5258655548,24.577255249,34.3322601318
1,2017-04-01T00:00:00Z,1,18.6377182007,27.0142002106,34.1448402405
1,2017-04-02T00:00:00Z,1,21.3882751465,29.8177642822,35.9550056458
1,2017-04-03T00:00:00Z,1,14.6936721802,20.1341590881,27.1792411804
1,2017-04-04T00:00:00Z,1,17.5830078125,23.0746822357,29.8858509064
1,2017-04-05T00:00:00Z,1,17.1631774902,24.2290668488,30.5625724792
1,2017-04-06T00:00:00Z,1,16.8580551147,23.4060096741,31.761013031
1,2017-04-07T00:00:00Z,1,20.4076194763,27.6066856384,32.98046875
1,2017-04-08T00:00:00Z,1,21.6363658905,28.5617675781,34.7897377014
1,2017-04-09T00:00:00Z,1,22.1727676392,29.412197113,35.2518959045
1,2017-04-10T00:00:00Z,1,14.2772979736,20.44556427,25.1856918335
1,2017-04-11T00:00:00Z,1,17.0338306427,23.6409473419,28.6806144714
1,2017-04-12T00:00:00Z,1,17.9364795685,23.1294441223,29.9064807892
1,2017-04-13T00:00:00Z,1,19.1225032806,24.931678772,30.5605144501
1,2017-04-14T00:00:00Z,1,20.2730255127,27.2182712555,32.2157974243
1,2017-04-15T00:00:00Z,1,19.5647087097,27.4116802216,31.8718395233
1,2017-04-16T00:00:00Z,1,23.5184268951,29.9341449738,36.6159439087
1,2017-04-17T00:00:00Z,1,14.2898330688,21.154668808,25.9215755463
