item_id,date,location,p10,p50,p90
39,2017-01-01T00:00:00Z,1,29.454410553,38.333366394,45.1049156189
39,2017-01-02T00:00:00Z,1,20.2499389648,26.529291153,32.3769607544
39,2017-01-03T00:00:00Z,1,23.1052093506,29.2846508026,35.4162750244
39,2017-01-04T00:00:00Z,1,23.6389732361,31.1002788544,38.115524292
39,2017-01-05T00:00:00Z,1,24.5601062775,31.9109096527,38.4254875183
39,2017-01-06T00:00:00Z,1,27.0307331085,34.6476020813,42.6575202942
39,2017-01-07T00:00:00Z,1,29.8496417999,35.6283760071,42.2965431213
39,2017-01-08T00:00:00Z,1,32.6899642944,39.8285064697,46.0785713196
39,2017-01-09T00:00:00Z,1,20.4714450836,26.3019065857,34.9875106812
39,2017-01-10T00:00:00Z,1,25.7082424164,30.3548240662,38.1062011719
39,2017-01-11T00:00:00Z,1,23.579498291,30.3750572205,38.5157279968
39,2017-01-12T00:00:00Z,1,26.0023536682,32.7899513245,40.1850585938
39,2017-01-13T00:00:00Z,1,27.6390018463,34.685218811,42.1791915894
39,2017-01-14T00:00:00Z,1,30.1627502441,37.1598014832,44.3239860535
39,2017-01-15T00:00:00Z,1,32.4470825195,39.2025146484,46.8089981079
39,2017-01-16T00:00:00Z,1,19.6365966797,25.5450630188,31.6006355286
39,2017-01-17T00:00:00Z,1,21.657661438,29.2218780518,36.0995330811
39,2017-01-18T00:00:00Z,1,24.5706558228,30.8987693787,37.3802146912
39,2017-01-19T00:00:00Z,1,26.4833965302,31.6693229675,38.8241500854
39,2017-01-20T00:00:00Z,1,26.7103309631,34.2713775635,41.268321991
39,2017-01-21T00:00:00Z,1,27.1880302429,35.4241790771,43.7127952576
39,2017-01-22T00:00:00Z,1,30.1360454559,37.1103897095,43.8683166504
39,2017-01-23T00:00:00Z,1,19.907283783,24.935628891,31.2896728516
39,2017-01-24T00:00:00Z,1,23.6972579956,29.2819442749,35.5442504883
39,2017-01-25T00:00:00Z,1,23.277431488,30.5972366333,40.3579025269
39,2017-01-26T00:00:00Z,1,25.3255004883,31.3149013519,38.0702438354
39,2017-01-27T00:00:00Z,1,27.9022159576,34.0780830383,41.6365509033
39,2017-01-28T00:00:00Z,1,27.5772457123,36.9775161743,44.8547897339
