item_id,date,location,p10,p50,p90
27,2018-01-01T00:00:00Z,6,5.3124718666,11.8474845886,17.0295524597
27,2018-01-02T00:00:00Z,6,8.6557216644,14.0148706436,18.5515289307
27,2018-01-03T00:00:00Z,6,8.6435031891,13.2281112671,18.4538536072
27,2018-01-04T00:00:00Z,6,8.2208404541,14.0655784607,19.5905284882
27,2018-01-05T00:00:00Z,6,8.9284801483,14.7780580521,19.8059883118
27,2018-01-06T00:00:00Z,6,10.1420135498,15.5335454941,22.3662471771
27,2018-01-07T00:00:00Z,6,10.0457553864,16.2023887634,21.9766044617
27,2018-01-08T00:00:00Z,6,6.8246655464,10.8376731873,15.8783588409
27,2018-01-09T00:00:00Z,6,9.1099300385,13.5156078339,19.1230106354
27,2018-01-10T00:00:00Z,6,8.8473272324,13.4329652786,19.3324699402
27,2018-01-11T00:00:00Z,6,8.7755146027,14.0299110413,19.8189029694
27,2018-01-12T00:00:00Z,6,9.4342937469,14.9195432663,20.7145271301
27,2018-01-13T00:00:00Z,6,10.9122886658,16.365228653,23.0625724792
27,2018-01-14T00:00:00Z,6,11.0605373383,17.1674919128,24.1718235016
27,2018-01-15T00:00:00Z,6,7.1635456085,12.0838365555,16.3360366821
27,2018-01-16T00:00:00Z,6,10.2543144226,13.7071905136,18.2482280731
27,2018-01-17T00:00:00Z,6,6.0523819923,13.1073732376,17.5560817719
27,2018-01-18T00:00:00Z,6,9.5606765747,14.3762254715,18.3150615692
27,2018-01-19T00:00:00Z,6,8.3834819794,14.0265035629,20.3694877625
27,2018-01-20T00:00:00Z,6,10.2808561325,15.6198329926,21.0394287109
27,2018-01-21T00:00:00Z,6,9.9596672058,15.0296049118,22.0974636078
27,2018-01-22T00:00:00Z,6,5.4995417595,10.2292861938,15.4333105087
27,2018-01-23T00:00:00Z,6,9.2610635757,13.9524917603,17.9629821777
27,2018-01-24T00:00:00Z,6,9.0127353668,13.532283783,18.6259288788
27,2018-01-25T00:00:00Z,6,10.3772535324,14.2712860107,19.6177635193
27,2018-01-26T00:00:00Z,6,9.5072555542,13.7590293884,18.6998710632
27,2018-01-27T00:00:00Z,6,11.100859642,16.3039226532,20.419883728
27,2018-01-28T00:00:00Z,6,10.5735216141,16.2057418823,21.1251487732
27,2018-01-29T00:00:00Z,6,7.3151621819,11.2034864426,16.9340763092
27,2018-01-30T00:00:00Z,6,9.7774505615,13.3115243912,17.3790969849
27,2018-01-31T00:00:00Z,6,8.5918235779,13.1942491531,20.3361587524
27,2018-02-01T00:00:00Z,6,9.3522586823,14.3442935944,20.2715835571
27,2018-02-02T00:00:00Z,6,9.2962036133,15.0615949631,22.0634021759
27,2018-02-03T00:00:00Z,6,11.5603065491,16.0573768616,22.707649231
27,2018-02-04T00:00:00Z,6,12.0860919952,16.9849586487,24.9351291656
27,2018-02-05T00:00:00Z,6,7.8196549416,12.1322689056,18.0208473206
27,2018-02-06T00:00:00Z,6,9.948600769,14.668422699,19.6785068512
27,2018-02-07T00:00:00Z,6,9.7144489288,13.8837442398,20.1445522308
27,2018-02-08T00:00:00Z,6,9.9363393784,15.116859436,20.7446651459
27,2018-02-09T00:00:00Z,6,10.2619171143,16.6099014282,22.5386543274
27,2018-02-10T00:00:00Z,6,11.758310318,17.1324691772,24.8514060974
27,2018-02-11T00:00:00Z,6,10.9932880402,17.4851932526,24.5341930389
27,2018-02-12T00:00:00Z,6,5.7365031242,11.6824274063,17.5325832367
27,2018-02-13T00:00:00Z,6,8.6365852356,13.6112537384,18.2778396606
27,2018-02-14T00:00:00Z,6,9.7324352264,13.8348608017,20.3289260864
27,2018-02-15T00:00:00Z,6,10.0682401657,14.4316005707,21.4039306641
27,2018-02-16T00:00:00Z,6,11.0740203857,15.4342250824,21.5556106567
27,2018-02-17T00:00:00Z,6,10.4152545929,17.1728591919,25.2003211975
27,2018-02-18T00:00:00Z,6,12.5464048386,17.5800037384,24.1235179901
27,2018-02-19T00:00:00Z,6,6.6833982468,12.7910480499,17.6901760101
27,2018-02-20T00:00:00Z,6,9.4444847107,14.0985031128,19.0957012177
27,2018-02-21T00:00:00Z,6,8.9879989624,13.3228769302,18.3394775391
27,2018-02-22T00:00:00Z,6,9.5473146439,14.6800012589,19.5969696045
27,2018-02-23T00:00:00Z,6,10.5062398911,16.3440761566,21.2925662994
27,2018-02-24T00:00:00Z,6,11.6311817169,16.9272880554,23.7930488586
27,2018-02-25T00:00:00Z,6,11.752240181,17.7305927277,22.4576931
27,2018-02-26T00:00:00Z,6,6.7283058167,12.2797250748,16.6041755676
27,2018-02-27T00:00:00Z,6,9.3076934814,14.4788627625,19.6680870056
27,2018-02-28T00:00:00Z,6,9.3000011444,14.069360733,19.6946735382
27,2018-03-01T00:00:00Z,6,11.4444503784,17.0409183502,22.9808979034
27,2018-03-02T00:00:00Z,6,12.5959787369,19.5133800507,25.8851451874
27,2018-03-03T00:00:00Z,6,15.4966182709,19.8008747101,27.3783874512
27,2018-03-04T00:00:00Z,6,14.3677597046,20.5797138214,27.8004875183
27,2018-03-05T00:00:00Z,6,8.557138443,14.3177785873,19.2751350403
27,2018-03-06T00:00:00Z,6,10.9878826141,16.7369842529,21.6268730164
27,2018-03-07T00:00:00Z,6,11.3773736954,16.0984363556,21.9890270233
27,2018-03-08T00:00:00Z,6,11.7835502625,17.9739875793,23.5470466614
27,2018-03-09T00:00:00Z,6,12.2461490631,18.7159900665,25.0359706879
27,2018-03-10T00:00:00Z,6,13.1206169128,19.8366146088,26.1684913635
27,2018-03-11T00:00:00Z,6,13.8812913895,21.4758243561,27.991065979
27,2018-03-12T00:00:00Z,6,8.4382190704,13.3864831924,19.4891719818
27,2018-03-13T00:00:00Z,6,11.6424713135,16.9122238159,21.6429615021
27,2018-03-14T00:00:00Z,6,10.8411884308,15.9829025269,21.9297962189
27,2018-03-15T00:00:00Z,6,11.3758955002,17.5937290192,25.7044029236
27,2018-03-16T00:00:00Z,6,13.6633300781,19.5864200592,25.5792675018
27,2018-03-17T00:00:00Z,6,15.7531929016,21.5182189941,27.4862976074
27,2018-03-18T00:00:00Z,6,15.145565033,21.4975090027,28.5748519897
27,2018-03-19T00:00:00Z,6,8.8490533829,15.0642871857,19.9184932709
27,2018-03-20T00:00:00Z,6,11.4999017715,16.6621417999,23.1991767883
27,2018-03-21T00:00:00Z,6,10.9834909439,16.2300662994,21.6040744781
27,2018-03-22T00:00:00Z,6,12.6237182617,17.6729278564,23.9264125824
27,2018-03-23T00:00:00Z,6,12.2629966736,17.9948921204,25.7168998718
27,2018-03-24T00:00:00Z,6,15.1472892761,19.8745536804,25.5594959259
27,2018-03-25T00:00:00Z,6,13.2476406097,20.6056194305,27.3254375458
27,2018-03-26T00:00:00Z,6,10.3956203461,14.8476238251,19.1415710449
27,2018-03-27T00:00:00Z,6,11.3515033722,16.3253383636,22.0746955872
27,2018-03-28T00:00:00Z,6,10.2728004456,15.9330148697,20.8042297363
27,2018-03-29T00:00:00Z,6,11.4027824402,17.020532608,22.4674377441
