item_id,date,location,p10,p50,p90
39,2018-01-01T00:00:00Z,1,13.4606151581,22.1247062683,28.8664875031
39,2018-01-02T00:00:00Z,1,18.1427402496,25.4242935181,31.4389533997
39,2018-01-03T00:00:00Z,1,17.5269355774,24.3235836029,31.2552051544
39,2018-01-04T00:00:00Z,1,17.7129859924,25.6331558228,33.618144989
39,2018-01-05T00:00:00Z,1,17.2783927917,25.80311203,33.4225921631
39,2018-01-06T00:00:00Z,1,19.9562683105,28.2075443268,36.217830658
39,2018-01-07T00:00:00Z,1,24.4503173828,30.5198936462,37.7753829956
39,2018-01-08T00:00:00Z,1,11.0315742493,17.6907958984,24.4195175171
39,2018-01-09T00:00:00Z,1,14.4193191528,21.4782733917,32.456451416
39,2018-01-10T00:00:00Z,1,16.8063411713,22.1092166901,30.2830543518
39,2018-01-11T00:00:00Z,1,16.789056778,23.676109314,32.563583374
39,2018-01-12T00:00:00Z,1,18.5713214874,26.3965511322,33.6871452332
39,2018-01-13T00:00:00Z,1,21.6350955963,28.409734726,35.3972549438
39,2018-01-14T00:00:00Z,1,22.8302555084,31.3094654083,39.1742630005
39,2018-01-15T00:00:00Z,1,13.8247261047,18.9720058441,25.7633609772
39,2018-01-16T00:00:00Z,1,16.9396438599,22.7607269287,29.0867176056
39,2018-01-17T00:00:00Z,1,12.9394989014,21.1558456421,26.4378070831
39,2018-01-18T00:00:00Z,1,15.3216648102,21.8809547424,29.1375827789
39,2018-01-19T00:00:00Z,1,17.5285644531,25.1382217407,32.3628425598
39,2018-01-20T00:00:00Z,1,19.1576652527,26.9352378845,34.3750801086
39,2018-01-21T00:00:00Z,1,20.2887039185,29.7115135193,37.7562484741
39,2018-01-22T00:00:00Z,1,9.495716095,16.140165329,21.9674377441
39,2018-01-23T00:00:00Z,1,14.7167844772,20.7347126007,28.2147827148
39,2018-01-24T00:00:00Z,1,13.6532182693,19.472776413,28.5255088806
39,2018-01-25T00:00:00Z,1,16.0881595612,23.9726352692,31.9756469727
39,2018-01-26T00:00:00Z,1,14.6423587799,21.4720001221,28.6011924744
39,2018-01-27T00:00:00Z,1,17.0146942139,24.316734314,32.9722900391
39,2018-01-28T00:00:00Z,1,16.6831588745,25.8308811188,32.8762779236
39,2018-01-29T00:00:00Z,1,8.4127407074,14.1214609146,22.1785812378
39,2018-01-30T00:00:00Z,1,12.0888195038,19.8117294312,26.5749053955
39,2018-01-31T00:00:00Z,1,10.8375644684,17.4221611023,25.1566162109
39,2018-02-01T00:00:00Z,1,12.31782341,19.848859787,27.4733200073
39,2018-02-02T00:00:00Z,1,12.20495224,19.9589157104,25.8209323883
39,2018-02-03T00:00:00Z,1,16.0684833527,23.2210292816,31.1144828796
39,2018-02-04T00:00:00Z,1,19.1599903107,24.8138561249,32.312210083
39,2018-02-05T00:00:00Z,1,6.5919938087,13.2739591599,20.0740070343
39,2018-02-06T00:00:00Z,1,10.4397268295,17.6672477722,26.1006660461
39,2018-02-07T00:00:00Z,1,11.9734172821,17.9932365417,25.7426452637
39,2018-02-08T00:00:00Z,1,14.4885234833,19.1476020813,26.4023857117
39,2018-02-09T00:00:00Z,1,14.3724660873,23.2197761536,31.1299629211
39,2018-02-10T00:00:00Z,1,17.9601745605,25.0203857422,32.5711936951
39,2018-02-11T00:00:00Z,1,19.930355072,27.2345695496,35.0513458252
39,2018-02-12T00:00:00Z,1,7.3977928162,14.4356489182,22.0139846802
39,2018-02-13T00:00:00Z,1,10.031042099,16.4668254852,22.4860401154
39,2018-02-14T00:00:00Z,1,10.2975816727,17.0234222412,23.140329361
39,2018-02-15T00:00:00Z,1,12.8309211731,19.2242736816,27.8918495178
39,2018-02-16T00:00:00Z,1,12.5078582764,20.5961647034,27.8968162537
39,2018-02-17T00:00:00Z,1,17.2801628113,23.6321773529,31.5058097839
39,2018-02-18T00:00:00Z,1,19.1576519012,25.5844802856,33.5266799927
39,2018-02-19T00:00:00Z,1,8.0678157806,14.3277359009,20.8430957794
39,2018-02-20T00:00:00Z,1,9.0920991898,18.0770893097,26.2022953033
39,2018-02-21T00:00:00Z,1,10.6056652069,18.2532100677,25.5099430084
39,2018-02-22T00:00:00Z,1,12.1982183456,16.3272228241,25.2258491516
39,2018-02-23T00:00:00Z,1,14.3036556244,20.9155540466,27.5555782318
39,2018-02-24T00:00:00Z,1,15.0373716354,21.9354629517,28.0519351959
39,2018-02-25T00:00:00Z,1,16.3559761047,21.4798030853,28.9287548065
39,2018-02-26T00:00:00Z,1,4.5742368698,10.1320123672,17.4929027557
