item_id,date,location,p10,p50,p90
43,2018-01-01T00:00:00Z,7,15.0748558044,23.3097057343,29.8439712524
43,2018-01-02T00:00:00Z,7,21.1545963287,27.8157138824,34.1855125427
43,2018-01-03T00:00:00Z,7,22.2765407562,28.2975978851,34.5019035339
43,2018-01-04T00:00:00Z,7,22.6108074188,30.586183548,37.9065132141
43,2018-01-05T00:00:00Z,7,25.5265254974,33.0430641174,40.0598144531
43,2018-01-06T00:00:00Z,7,27.6389122009,34.0756721497,42.5865135193
43,2018-01-07T00:00:00Z,7,28.9690570831,37.2346992493,44.5026016235
43,2018-01-08T00:00:00Z,7,18.7042007446,24.4641475677,31.8326206207
43,2018-01-09T00:00:00Z,7,22.7763805389,28.4903392792,35.6931190491
43,2018-01-10T00:00:00Z,7,22.6857528687,28.6568279266,36.0779266357
43,2018-01-11T00:00:00Z,7,23.1398086548,30.8325366974,38.7990684509
43,2018-01-12T00:00:00Z,7,25.1520786285,32.8580207825,40.006477356
43,2018-01-13T00:00:00Z,7,29.4776344299,36.1706771851,44.5675315857
43,2018-01-14T00:00:00Z,7,29.6696586609,37.485294342,46.4069976807
43,2018-01-15T00:00:00Z,7,18.8649806976,25.528295517,31.3735542297
43,2018-01-16T00:00:00Z,7,23.0562477112,27.9638900757,34.0258407593
43,2018-01-17T00:00:00Z,7,19.339138031,28.1614761353,34.275100708
43,2018-01-18T00:00:00Z,7,24.3809490204,31.1020393372,35.8453330994
43,2018-01-19T00:00:00Z,7,23.7872505188,30.998550415,39.4272537231
43,2018-01-20T00:00:00Z,7,28.2959423065,35.4446716309,42.6552619934
43,2018-01-21T00:00:00Z,7,29.2194919586,36.2283210754,44.0075645447
43,2018-01-22T00:00:00Z,7,16.8504581451,23.8181304932,30.1764431
43,2018-01-23T00:00:00Z,7,22.9028053284,30.0598373413,36.2535934448
43,2018-01-24T00:00:00Z,7,23.4048500061,29.0275382996,36.4406242371
43,2018-01-25T00:00:00Z,7,24.8102245331,30.385011673,37.9984436035
43,2018-01-26T00:00:00Z,7,25.3967628479,31.3932819366,36.7430076599
43,2018-01-27T00:00:00Z,7,28.2658061981,35.3484802246,40.4276237488
43,2018-01-28T00:00:00Z,7,28.8490200043,36.0419502258,42.4592628479
43,2018-01-29T00:00:00Z,7,18.1305236816,24.1693496704,32.3109283447
43,2018-01-30T00:00:00Z,7,23.2764511108,28.3605766296,33.5778045654
43,2018-01-31T00:00:00Z,7,21.5978736877,28.9446315765,37.0540046692
43,2018-02-01T00:00:00Z,7,27.1725273132,33.702545166,41.5737342834
43,2018-02-02T00:00:00Z,7,28.953458786,36.5460510254,44.0914535522
43,2018-02-03T00:00:00Z,7,32.4263114929,39.5124397278,47.785369873
43,2018-02-04T00:00:00Z,7,34.6234817505,41.0380401611,50.1659698486
43,2018-02-05T00:00:00Z,7,20.8171348572,27.2581138611,35.1810760498
43,2018-02-06T00:00:00Z,7,25.6345691681,31.4619979858,38.2367897034
43,2018-02-07T00:00:00Z,7,25.3496723175,31.6737251282,39.5826721191
43,2018-02-08T00:00:00Z,7,25.6486549377,33.0326652527,40.5105476379
43,2018-02-09T00:00:00Z,7,27.3719844818,35.8539924622,43.0635070801
43,2018-02-10T00:00:00Z,7,30.3803653717,37.888420105,47.5752639771
43,2018-02-11T00:00:00Z,7,30.2831459045,39.4423751831,49.2652587891
43,2018-02-12T00:00:00Z,7,18.1173553467,26.3701896667,35.2513885498
43,2018-02-13T00:00:00Z,7,23.6460456848,30.4654502869,37.4044837952
43,2018-02-14T00:00:00Z,7,26.1205177307,32.7549057007,40.9088859558
43,2018-02-15T00:00:00Z,7,27.1914806366,34.511592865,42.2865715027
43,2018-02-16T00:00:00Z,7,28.8109359741,35.3025970459,42.5248184204
43,2018-02-17T00:00:00Z,7,32.9393196106,40.4684257507,49.5538291931
43,2018-02-18T00:00:00Z,7,34.6095237732,41.3699073792,50.0938339233
43,2018-02-19T00:00:00Z,7,20.68932724,29.2049560547,35.6032104492
43,2018-02-20T00:00:00Z,7,24.9761886597,31.6480522156,41.1416740417
43,2018-02-21T00:00:00Z,7,26.0023422241,32.295135498,38.2965354919
43,2018-02-22T00:00:00Z,7,26.7190322876,33.9294433594,40.583694458
43,2018-02-23T00:00:00Z,7,28.3111972809,36.8745117188,43.9160995483
43,2018-02-24T00:00:00Z,7,29.8382072449,40.2587852478,46.8561248779
43,2018-02-25T00:00:00Z,7,33.5570449829,41.0548019409,49.8560676575
43,2018-02-26T00:00:00Z,7,19.5277805328,27.3915405273,35.1815605164
43,2018-02-27T00:00:00Z,7,25.4855060577,32.0160942078,39.5515289307
43,2018-02-28T00:00:00Z,7,24.9226074219,32.3377494812,42.0017204285
43,2018-03-01T00:00:00Z,7,29.5374336243,38.8091011047,46.433013916
43,2018-03-02T00:00:00Z,7,35.4805984497,43.7670211792,51.0061340332
43,2018-03-03T00:00:00Z,7,39.839138031,44.9067497253,54.1234397888
43,2018-03-04T00:00:00Z,7,37.8160629272,47.3037757874,56.7944107056
43,2018-03-05T00:00:00Z,7,24.8250312805,33.3379135132,42.6097946167
43,2018-03-06T00:00:00Z,7,29.5178050995,39.747756958,46.0185966492
43,2018-03-07T00:00:00Z,7,32.4613952637,39.6325492859,47.0902633667
43,2018-03-08T00:00:00Z,7,33.8581504822,42.5456085205,50.4925460815
43,2018-03-09T00:00:00Z,7,34.7989273071,43.9663772583,53.4501342773
43,2018-03-10T00:00:00Z,7,37.1011199951,45.3998985291,54.7732124329
43,2018-03-11T00:00:00Z,7,38.1094436646,49.5792999268,59.2039260864
43,2018-03-12T00:00:00Z,7,24.2412834167,31.788028717,40.1104736328
43,2018-03-13T00:00:00Z,7,30.6135253906,37.8863334656,44.3113136292
43,2018-03-14T00:00:00Z,7,29.5077667236,38.1116371155,45.5427627563
43,2018-03-15T00:00:00Z,7,31.5512809753,39.8720741272,50.0079421997
43,2018-03-16T00:00:00Z,7,35.6055908203,43.1515426636,50.7081260681
43,2018-03-17T00:00:00Z,7,39.1804122925,47.1900444031,56.2645606995
43,2018-03-18T00:00:00Z,7,39.7429275513,48.8757705688,60.5175819397
43,2018-03-19T00:00:00Z,7,25.6661052704,33.9704704285,41.8402748108
43,2018-03-20T00:00:00Z,7,30.5129241943,37.8442230225,48.1065559387
43,2018-03-21T00:00:00Z,7,30.9591884613,39.2327041626,46.3309135437
43,2018-03-22T00:00:00Z,7,33.5814819336,42.6874275208,50.3705406189
43,2018-03-23T00:00:00Z,7,35.2002029419,43.1286277771,52.9060630798
43,2018-03-24T00:00:00Z,7,40.5735740662,47.1913414001,56.4563407898
43,2018-03-25T00:00:00Z,7,39.0638008118,49.1104393005,59.7387695312
43,2018-03-26T00:00:00Z,7,26.1956596375,33.159362793,39.9624023438
43,2018-03-27T00:00:00Z,7,29.4916763306,36.7806510925,45.3524169922
43,2018-03-28T00:00:00Z,7,29.3534164429,37.4831809998,43.7594909668
43,2018-03-29T00:00:00Z,7,31.5642471313,40.4655761719,47.9852294922
43,2018-03-30T00:00:00Z,7,36.1051139832,45.182346344,56.5054206848
43,2018-03-31T00:00:00Z,7,40.4996032715,48.4702987671,57.5806121826
43,2018-04-01T00:00:00Z,7,46.7369422913,56.2259063721,64.9276351929
43,2018-04-02T00:00:00Z,7,28.9951019287,37.8645095825,43.6364517212
43,2018-04-03T00:00:00Z,7,36.4546470642,43.996925354,54.1213989258
43,2018-04-04T00:00:00Z,7,35.7882537842,43.105884552,53.0696411133
43,2018-04-05T00:00:00Z,7,39.2498855591,47.1571884155,56.9917449951
28,2018-01-01T00:00:00Z,7,26.6249694824,37.4527549744,46.0337753296
