item_id,date,location,p10,p50,p90
24,2018-01-01T00:00:00Z,1,25.9458847046,36.0935783386,44.1334953308
24,2018-01-02T00:00:00Z,1,35.9714927673,44.5565109253,52.8819961548
24,2018-01-03T00:00:00Z,1,36.8074645996,44.3935852051,52.1718597412
24,2018-01-04T00:00:00Z,1,38.713432312,48.4443130493,57.2716522217
24,2018-01-05T00:00:00Z,1,42.3386878967,51.8473930359,60.4752578735
24,2018-01-06T00:00:00Z,1,47.8534812927,55.9063796997,66.633934021
24,2018-01-07T00:00:00Z,1,50.09141922,60.4833526611,69.4490814209
24,2018-01-08T00:00:00Z,1,32.6384353638,39.6679267883,48.8966560364
24,2018-01-09T00:00:00Z,1,38.6231460571,46.2572441101,55.7551994324
24,2018-01-10T00:00:00Z,1,38.9393920898,46.8127326965,56.5895614624
24,2018-01-11T00:00:00Z,1,39.8999176025,49.6121788025,59.6005554199
24,2018-01-12T00:00:00Z,1,43.7832794189,53.4654121399,62.2342758179
24,2018-01-13T00:00:00Z,1,48.6060447693,57.1642036438,67.8894195557
24,2018-01-14T00:00:00Z,1,50.467464447,60.4888458252,71.8026504517
24,2018-01-15T00:00:00Z,1,32.6754112244,41.4842567444,48.7558860779
24,2018-01-16T00:00:00Z,1,39.9037437439,46.185092926,54.0561676025
24,2018-01-17T00:00:00Z,1,34.0025444031,45.6637763977,53.5222358704
24,2018-01-18T00:00:00Z,1,42.337348938,50.8639984131,57.0542984009
24,2018-01-19T00:00:00Z,1,41.0221481323,50.2701950073,61.2139816284
24,2018-01-20T00:00:00Z,1,47.3903656006,56.4867782593,65.8592910767
24,2018-01-21T00:00:00Z,1,49.6453323364,58.5642471313,68.6036224365
24,2018-01-22T00:00:00Z,1,29.5263519287,38.3874740601,46.5065078735
24,2018-01-23T00:00:00Z,1,38.9013900757,47.9570922852,55.9590530396
24,2018-01-24T00:00:00Z,1,39.3946495056,46.7089271545,56.1489562988
24,2018-01-25T00:00:00Z,1,41.4220199585,48.6106491089,58.660823822
24,2018-01-26T00:00:00Z,1,42.8266487122,50.3884620667,57.4342727661
24,2018-01-27T00:00:00Z,1,47.2762451172,56.3635101318,63.0656967163
24,2018-01-28T00:00:00Z,1,49.1047935486,58.8025970459,67.4123382568
24,2018-01-29T00:00:00Z,1,31.5355300903,39.0223007202,48.9010429382
24,2018-01-30T00:00:00Z,1,39.6321411133,46.3813095093,53.1260147095
24,2018-01-31T00:00:00Z,1,37.5676727295,47.2740402222,57.8424491882
24,2018-02-01T00:00:00Z,1,49.1657981873,57.5921630859,67.7317962646
24,2018-02-02T00:00:00Z,1,52.6747283936,62.5751304626,72.6187210083
24,2018-02-03T00:00:00Z,1,58.0866737366,67.2141799927,78.140083313
24,2018-02-04T00:00:00Z,1,61.138633728,69.5366973877,81.3312149048
24,2018-02-05T00:00:00Z,1,39.8859214783,48.3152503967,58.4853515625
24,2018-02-06T00:00:00Z,1,46.0846824646,53.9059906006,62.9188117981
24,2018-02-07T00:00:00Z,1,45.0056037903,53.3301086426,63.8036079407
24,2018-02-08T00:00:00Z,1,47.0260467529,56.8797607422,66.7758407593
24,2018-02-09T00:00:00Z,1,49.4928359985,60.6838340759,70.1711120605
24,2018-02-10T00:00:00Z,1,54.7799568176,64.8156738281,77.936416626
24,2018-02-11T00:00:00Z,1,54.8388595581,67.270904541,80.485244751
24,2018-02-12T00:00:00Z,1,34.4042472839,45.4583702087,56.9087638855
24,2018-02-13T00:00:00Z,1,42.5330085754,51.6748924255,60.8299827576
24,2018-02-14T00:00:00Z,1,45.2334976196,54.0673789978,64.5016708374
24,2018-02-15T00:00:00Z,1,47.934173584,56.5918655396,67.9447631836
24,2018-02-16T00:00:00Z,1,51.079334259,59.9375534058,71.1748886108
24,2018-02-17T00:00:00Z,1,52.5748558044,65.4782409668,78.1429367065
24,2018-02-18T00:00:00Z,1,60.2789001465,68.3831710815,79.4791717529
24,2018-02-19T00:00:00Z,1,36.6978187561,48.1549987793,57.3372993469
24,2018-02-20T00:00:00Z,1,43.8978309631,53.4190330505,64.2416610718
24,2018-02-21T00:00:00Z,1,45.3079605103,53.2843170166,60.43176651
24,2018-02-22T00:00:00Z,1,46.8003044128,56.895526886,64.6758270264
24,2018-02-23T00:00:00Z,1,50.9175033569,61.2092895508,70.4294281006
24,2018-02-24T00:00:00Z,1,54.9469070435,65.5551757812,75.9272537231
24,2018-02-25T00:00:00Z,1,58.2670516968,68.8190917969,77.3458404541
24,2018-02-26T00:00:00Z,1,35.0187187195,45.8536453247,54.7213134766
24,2018-02-27T00:00:00Z,1,45.0450820923,54.3081703186,63.7674789429
24,2018-02-28T00:00:00Z,1,45.1546440125,55.4613342285,67.349822998
24,2018-03-01T00:00:00Z,1,56.8545761108,66.5388336182,77.0600814819
24,2018-03-02T00:00:00Z,1,60.7852363586,74.0316772461,84.1685714722
24,2018-03-03T00:00:00Z,1,69.421836853,77.5728149414,90.0354003906
24,2018-03-04T00:00:00Z,1,68.5545883179,81.5613479614,93.3730773926
24,2018-03-05T00:00:00Z,1,44.9516983032,56.1433486938,65.522277832
24,2018-03-06T00:00:00Z,1,53.5058135986,65.30884552,73.9609222412
24,2018-03-07T00:00:00Z,1,54.9322624207,64.1678085327,74.26902771
24,2018-03-08T00:00:00Z,1,56.0683784485,67.9790420532,78.3625488281
24,2018-03-09T00:00:00Z,1,58.902797699,69.986541748,83.5238418579
24,2018-03-10T00:00:00Z,1,62.2174415588,75.3890914917,87.9073028564
24,2018-03-11T00:00:00Z,1,66.991394043,82.6396026611,93.976272583
24,2018-03-12T00:00:00Z,1,42.1007385254,53.0129165649,63.8439598083
24,2018-03-13T00:00:00Z,1,54.0055160522,62.9966926575,71.8023071289
24,2018-03-14T00:00:00Z,1,53.442363739,63.2058677673,72.3167190552
24,2018-03-15T00:00:00Z,1,54.9078712463,66.4398498535,80.2908248901
24,2018-03-16T00:00:00Z,1,62.1808776855,72.6098861694,82.3212890625
24,2018-03-17T00:00:00Z,1,67.1206588745,77.3924484253,89.2822265625
24,2018-03-18T00:00:00Z,1,68.3005065918,79.8498916626,94.1196136475
24,2018-03-19T00:00:00Z,1,43.417552948,54.7430343628,64.7841796875
24,2018-03-20T00:00:00Z,1,53.6364212036,63.275844574,74.8236923218
